id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
24344383,Min längtan är bara du,MinilocIsland,['SKAM (Norway)'],Explicit,No Archive Warnings Apply,M/M,Complete Work,24 May 2020,['Even Bech Næsheim/Isak Valtersen'],"['Isak Valtersen', 'Even Bech Næsheim', ""Even Bech Næsheim's Parents""]","['Established Relationship', 'Post-Canon', 'Skandi Smut', 'Fluff and Smut', 'Outdoor Sex', 'Teasing']","En vecka ifrån varandra. Det borde inte vara någon big deal. Det är ingen big deal, nejdå, det går bra – i alla fall helt okej. Isak har klarat det förut, och han kommer att klara det den här gången också. Det är bara den här lilla detaljen med att han håller på att fucking dö.",Svenska,"15,359",1/1,36,59,2,841
24341221,Luften är levande,Treehouse,['SKAM (Norway)'],Explicit,No Archive Warnings Apply,M/M,Complete Work,24 May 2020,['Even Bech Næsheim/Isak Valtersen'],"['Isak Valtersen', 'Even Bech Næsheim']","['skandismut', 'snippets of summer', 'Fluff and Smut']","Even älskar Isak på sommaren. Eller, han älskar Isak året om, men det är något med sommaren som gör att Isak bara blir ännu mer oemotståndlig. Som nu.",Svenska,"5,157",1/1,32,63,2,518
24337624,Jag vet en plats dit vi kan gå,Lisa_Ruvo,['SKAM (Norway)'],Explicit,Choose Not To Use Archive Warnings,M/M,Complete Work,24 May 2020,['Even Bech Næsheim/Isak Valtersen'],"['Even Bech Næsheim', 'Isak Valtersen', 'Terje Valtersen', 'Jonas Noah Vasquez', 'Eva Kviig Mohn']","['Alternate Universe', 'Childhood Friends', 'Summer', 'annan tid annan plats', 'Skandi Smut', 'Outdoor Sex', 'Teasing']","”Minns du förra sommaren?” Jag vrider ansiktet mot honom. Isak nickar, biter sig lätt i läppen när han vänder sig om och möter min blick. Vi ser på varandra i flera sekunder och jag åker lite närmare honom, lägger mig på sidan och flyttar min hand närmare hans. Jag ser hur hans blick flyttar sig ner mot min mun, sedan tillbaka igen. Han slickar sig om läpparna, ser ut som han tar sats. “Jag har saknat dig.” “Jag också.” ---- Jag undrar hur det blir den här sommaren, om han fortfarande tycker om mig. Och vad som i så fall händer när det är dags för mig att åka hem igen.",Svenska,"11,773",1/1,38,68,1,504
24228643,Tills döden skiljer oss åt [Podfic],tinypinkmouse_podfics (tinypinkmouse),['Highlander: The Series'],General Audiences,Major Character Death,M/M,Complete Work,17 May 2020,['Duncan MacLeod/Methos (Highlander)'],['Methos (Highlander)'],"['Angst', 'Tragedy', 'Post-Relationship', 'Noncanonical Character Death', 'Loss', 'Podfic', 'Podfic Length: 0-10 Minutes', 'Audio Format: MP3', 'Audio Format: Streaming', 'no text']",Han hade väl alltid sagt att ett förhållande med en annan odödlig var en för stor förpliktelse. Translated on the fly from my own story. No text of the translation exists.,Svenska,18,1/1,,2,,65
24212224,Jag Vill Alltid Vara Här Med Dig,orphan_account,['Magi: The Labyrinth of Magic'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,16 May 2020,['Jafar/Sinbad (Magi)'],"['Jafar (Magi)', 'Sinbad (Magi)']","['Kramar', 'jag var uttråkad när jag skrev det här', 'Fem!Ja’far', 'Dans']","Ja’far och Sinbad pratar, och det leder till en kort dans.",Svenska,555,1/1,,4,,81
24136741,Fräknar,BloomingSkyes264,['Phineas and Ferb'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,12 May 2020,['Pinky the Chihuahua/Esmerelda Poofenplotz'],"['Pinky the Chihuahua (Phineas and Ferb)', 'Esmeralda Poofenplotz']",['Svenska | Swedish'],Även om en fysisk funktion inte är vacker för sig själv är den vacker för en annan.,Svenska,855,1/1,,2,1,35
24132061,Ett svårt val,Theweirdslingshot,['Eva & Adam'],General Audiences,Choose Not To Use Archive Warnings,"F/F, F/M",Complete Work,11 May 2020,"['Eva Strömdahl/Adam Kieslovski', 'Eva Strömdahl/Annika']","['Eva Strömdahl', 'Adam Kieslovski', 'Annika (Eva & Adam)']","['svenska', 'Swedish', 'eva och adam', 'Oneshot']",Eva börjar känna att relationen hon har med Adam inte riktigt har samma gnista som den en gång hade. Hon går till Annika för att prata ut.,Svenska,890,1/1,3,6,,78
23964028,Spöken ur det förflutna,Arcturus_Hub,['Mass Effect - All Media Types'],General Audiences,Choose Not To Use Archive Warnings,F/M,Complete Work,11 May 2020,['Steven Hackett/Female Shepard'],"['Admiral Steven Hackett', 'Colonel Sylvia Smith (OC)', 'Jane Shepard (mentioned)', 'Adjutant Okafor (mentioned)']",['Slow Romance'],"Det här fristående kapitlet bygger på speltrilogin Mass Effect - ett av gaminghistoriens allra mest populära rollpel- och actionspel som gavs ut mellan 2007-2012. Spelen är på det hela taget mycket välskrivna, både förutsättningarna, handlingen och karaktärerna, med kända skådepelare (som gör karaktärernas röster). Mass Effect tar vid 150 år från nu när människorna tagit sina första steg ut i solsystemet, och vidare. Detta är ett helt fristående kapitel som tar vid utifrån en liten (ur spelet sett) och till synes oansenlig mailbegäran till Amiralen om att få ta in spelets huvudkaraktär, Shepard för förhör. Fleet Admiral Hackett får ett oväntat, och oönskat, besök - från det förflutna skulle man kunna säga. Gästen är dock helt och hållet en egen originalkaraktär, och finns ej i speklen, ej heller denna plot. (OC) karaktär men knyter däremot samman några händelser ur spelet.",Svenska,"1,622",1/1,,1,,38
23896402,Tre Uppsättningar Ögon,BloomingSkyes264,"[""Milo Murphy's Law""]",General Audiences,No Archive Warnings Apply,Multi,Complete Work,28 Apr 2020,['Melissa Chase/Milo Murphy/Zack Underwood'],"['Milo Murphy', 'Melissa Chase', 'Zack Underwood']","['Polyamory', 'Triple Drabble', 'No Dialogue', 'Svenska | Swedish']",Barnens ögon var alla vackra på olika sätt.,Svenska,282,1/1,,4,,136
23876977,Spaghettiben och brinnande hjärtan,Always_and_ever,['SKAM (Norway)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,27 Apr 2020,['Even Bech Næsheim/Isak Valtersen'],"['Even Bech Næsheim', 'Isak Valtersen']","['First Dates', 'Alternate Universe - Roommates/Housemates', 'Secrets', 'Surprises', 'One Shot']",Even och Isak delar lägenhet. Even ska på dejt- frågan är bara med vem ;),Svenska,"1,327",1/1,26,57,1,399
23716126,Midnatt råder,Halvtand,['Henley-arkiven'],General Audiences,No Archive Warnings Apply,No category,Complete Work,18 Apr 2020,[],"['Midnatt', 'Ylva Theodora']",[],Barägaren Midnatt stöter på en forskare som ovetande gräver i hans förflutna.,Svenska,"2,011",1/1,,,,23
23594284,Ösregn,orphan_account,['방탄소년단 | Bangtan Boys | BTS'],Not Rated,No Archive Warnings Apply,M/M,Complete Work,11 Apr 2020,"['Jeon Jungkook/Park Jimin', 'Jung Hoseok | J-Hope/Min Yoongi | Suga']","['Jeon Jungkook', 'Park Jimin (BTS)', 'Min Yoongi | Suga', 'Jung Hoseok | J-Hope']","['Fluff', ""that's all"", 'word count 100-500', 'Rain', 'Drabble']",Jungkook fryser. Jimin erbjuder värme.,Svenska,211,1/1,1,9,1,92
23593498,"Du Varg, Du Varg (O Wolf, O Wolf)",Solrosfalt,['Octopath Traveler (Video Game)'],General Audiences,No Archive Warnings Apply,F/F,Complete Work,11 Apr 2020,"[""Primrose Azelhart/H'aanit""]","['Primrose Azelhart', ""H'aanit (Octopath Traveler)""]","['Deep Forest AU', 'Post-Canon', 'Slice of Life', 'Domestic Fluff', ""(includes a brief Child In Danger-bit but it's all good don't worry)"", 'Available in Two Languages']","ENGLISH VERSION INCLUDED IN CHAPTER 2 A domestic Primrose/H'aanit one-shot set in a non-specified outskirt village of the Woodlands, with some Deep Forest AU sprinkles because that's what I do. --- Kort novell om Primrose/H'aanit som lever i frid och ro (för det mesta) i en ospecificerad by utanför Skogslandet, med lite Urskogs-inspriation strösslat över det hela för att jag inte kan låta bli.",Svenska,"4,262",2/2,11,33,6,354
23526121,Det som kunde ha hänt,Lisa_Ruvo,['SKAM (Norway)'],Mature,Choose Not To Use Archive Warnings,M/M,Complete Work,18 Apr 2020,['Even Bech Næsheim/Isak Valtersen'],"['Even Bech Næsheim', 'Isak Valtersen']","['Parallel Universes', 'Alternate Universe - Different First Meeting', 'Football | Soccer', 'Flirting', 'Fluff']",En kort inblick i ett parallellt universum och vad som kunde ha hänt om omständigheterna hade varit lite annorlunda. Inspirerat av ”Vad som än händer har det bästa redan hänt.”,Svenska,"7,759",5/5,101,70,1,663
23331871,spejsat,orphan_account,"['鬼滅の刃 | Kimetsu no Yaiba (Manga)', '鬼滅の刃 | Demon Slayer: Kimetsu no Yaiba (Anime)']",Teen And Up Audiences,Major Character Death,M/M,Complete Work,26 Mar 2020,['Hashibira Inosuke/Kamado Tanjirou'],"['Hashibira Inosuke', 'Kamado Tanjirou']","['Tjenare. Jag kan fortf inte skriva', 'kny 200 spoilers']",supersorglig inotan fic om kapitel 200. major character death är debatable,Svenska,41,1/1,,5,,132
23187514,Vildland,Butterhawk,['Trudvang (RP)'],Mature,"Graphic Depictions Of Violence, Major Character Death","F/F, F/M",Complete Work,02 Aug 2020,[],"['Original Female Character(s)', 'Original Male Character(s)', 'Original Non-Human Character(s)']","['Inspired by Roleplay/Roleplay Adaptation', 'Magic', 'Dark Magic', 'Dark Elves', 'Fantasy', 'Dark Fantasy', 'Undead', 'Exploration', 'Wilderness', 'Death', 'Love', 'Friendship', 'Interracial By Fantasy Standards', 'Kissing', 'Heavy Petting', 'Sex', 'Vaginal Sex']","Igen det vidsträckta täcket av djup svärta och glimrande spridda diamanter. En hel rymd till sig om man enbart såg upp. Men gör hon inte, inte bara när blicken faller nedåt. Bergsmassiv som avtecknar sig likt svarta spetsiga taggar mot det skimrande nattäcket. Dunkla, under ett eget täcke av dis och frost. En fallande stjärna och ett hotande sväljande mörker. Men hon följer med den denna gång, envist klamrar sig fast och vrålet kommer. Bävande in mot bröstet. Det blir så kallt, hotande mörkt in i den eviga natten. Nej. Nej! Ett djupt andetag, mer kyla, snö. Ögonen glöder, flimrar av färger som dansar över den kalla nordliga vinterhimlen.",Svenska,"177,447",19/19,,10,,116
23123548,"svampar i all ära, men...",PrinsRolle,"['Sonic the Hedgehog (2020)', 'Sonic the Hedgehog - All Media Types']",General Audiences,No Archive Warnings Apply,M/M,Complete Work,13 Mar 2020,"['Robotnik/Stone', 'Stone/Robotnik']","['Dr. Eggman | Dr. Robotnik', 'Agent Stone (Sonic the Hedgehog 2020)']",['3 Sentence Fiction'],,Svenska,33,1/1,2,13,,230
23117524,Karl den femtonde och brödraiden,kjnoren,['ALFREDSON Hans - Works'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,12 Mar 2020,[],['Karl XV'],"['Cooking', 'Cookies', 'Baking', 'Tall Tales', 'Alternate History', 'Swedish History - Freeform']","A friend misread the sentence ""Karl XV anslöt sig entusiastiskt till den skandinaviska brödraidén"" to be about bread raids rather than about fraternity. This combined with Hans Alfredson's tall tales song about Karl XV. In Swedish.",Svenska,250,1/1,,2,,36
23004898,Den skabrösa eddan,kjnoren,['Norse Religion & Lore'],General Audiences,Choose Not To Use Archive Warnings,"Gen, Other",Complete Work,03 Mar 2020,"['Loki/Svaðilfari | Svadilfari (Norse Religion & Lore)', 'Loki & þórr | Thor (Norse Religion & Lore)']","['Þórr | Thor (Norse Religion & Lore)', 'Loki (Norse Religion & Lore)', 'Heimdallr | Heimdall (Norse Religion & Lore)', 'Iðunn | Idun (Norse Religion & Lore)', 'Óðinn | Odin (Norse Religion & Lore)', 'Þrymr | Thrym (Norse Religion & Lore)', 'Freyja | Freya (Norse Religion & Lore)', 'Svaðilfari | Svadilfari (Norse Religion & Lore)', 'Sól | Sunna (Norse Religion & Lore)', 'Mímir | Mim (Norse Religion & Lore)', 'Máni (Norse Religion & Lore)']","['Poetry', 'Crack Treated Seriously', 'Filk', 'Norse verse', 'Alliteration', 'Eddaic poetry', 'Implied Sexual Content', 'Alcohol', 'Taco Bell', 'Asgard', 'Innuendo', 'Bifrost']","Norse mythology, resampled. In Swedish.",Svenska,110,1/1,,4,1,215
22914286,Oro,BloomingSkyes264,['Amphibia (Cartoon)'],Mature,Choose Not To Use Archive Warnings,"Gen, M/M",Complete Work,26 Feb 2020,"['Anne Boonchuy & Hopadiah ""Hop Pop"" Plantar', 'Hopadiah ""Hop Pop"" Plantar/Sprig Plantar']","['Anne Boonchuy', 'Hopadiah ""Hop Pop"" Plantar', 'Sprig Plantar', 'Polly Plantar']","['Incest', 'Grandfather/Grandson Incest', 'Post Traumatic Stress Disorder - PTSD', 'Past Rape/Non-con', 'Past Sexual Abuse', 'Angst and Hurt/Comfort', 'Some Humor', 'Past Child Abuse', 'Childhood Sexual Abuse', 'Anne Boonchuy Är Bra Inte', 'Rape Recovery', 'Father-Daughter Relationship', 'Inspired by personal experiences']",Att se hur Anne reagerar om dem då och då gör Hop Pop oroande.,Svenska,"2,513",1/1,,3,1,719
22842583,Smutsa [Svenska Version],BloomingSkyes264,['Amphibia (Cartoon)'],Mature,No Archive Warnings Apply,M/M,Complete Work,22 Feb 2020,"['Hopadiah ""Hop Pop"" Plantar/Sprig Plantar']","['Hopadiah ""Hop Pop"" Plantar', 'Sprig Plantar', 'Polly Plantar']","['Incest', 'Grandfather/Grandson Incest', 'Age Difference']","Sprig hoppas på en rolig dag, Hop Pop tänker annars.",Svenska,520,1/1,,2,,96
22757065,Single and ready to mingle,Lisa_Ruvo,['SKAM (Norway)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,21 Feb 2020,[],"['Isak Valtersen', 'Eskild Tryggvason', 'Vilde Lien Hellerud', 'Christoffer Schistad', 'Even Bech Næsheim', 'Julian Dahl']","['Alternate Universe - Different First Meeting', 'Speed Dating', ""Valentine's Day"", 'Humor', 'Fluff']",Eskild lurar med sig Isak ut på speeddejting på alla hjärtans dag.,Svenska,"6,700",1/1,38,74,1,358
22698769,Hela min själ ligger tung för dina fötter,MinilocIsland,['SKAM (Norway)'],Explicit,No Archive Warnings Apply,M/M,Complete Work,17 Feb 2020,['Even Bech Næsheim/Isak Valtersen'],"['Isak Valtersen', 'Even Bech Næsheim']","['fortsättning på julkalendern', 'post depression', 'Angst and Fluff and Smut', 'Hurt/Comfort']","För en vecka sedan trodde han inte ens att den här resan skulle bli av överhuvudtaget. Den var hans julklapp till Even, hans sätt att verkligen försöka visa Even hur mycket han betyder för honom. Inte som någon slags kompensation, utan bara för att han verkligen ville ge Even det här. En belöning till dem båda efter den intensiva jobbhösten; en helg på hotell vid kusten, bara de två, med all tid för varandra. Precis det han vet att både han och Even önskat sig mest av allt.",Svenska,"20,011",4/4,95,91,2,"1,081"
22629301,Den krokiga vägen från punkt A till punkt B,Rennll,['Kingdom Hearts'],General Audiences,No Archive Warnings Apply,Gen,Work in Progress,18 Mar 2020,[],"['Lexaeus (Kingdom Hearts)', 'Xemnas (Kingdom Hearts)', 'Vexen (Kingdom Hearts)', 'Xaldin (Kingdom Hearts)', 'Zexion (Kingdom Hearts)', 'Axel (Kingdom Hearts)', 'Saïx (Kingdom Hearts)', 'Dusk Nobodies (Kingdom Hearts)', ""Isa's Mother (Kingdom Hearts)""]","['Pre-Kingdom Hearts I', 'Post-Kingdom Hearts Birth By Sleep', 'Backstory', 'Worldbuilding']",Det hela börjar med att världen går under.,Svenska,"4,249",3/?,,,,31
22559509,Om Väntan (Nya Vidder),LAON,['Original Work'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,04 Feb 2020,[],[],"['Poesi - Freeform', 'Lyrik', 'Dikt', 'Uppväxt', 'Coming of Age', 'Blood']",Du har klättrat i hela ditt liv.,Svenska,720,3/3,,5,,65
22559458,Om väntan (Postnord svek oss igen),LAON,['Original Work'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,04 Feb 2020,[],[],"['Poesi - Freeform', 'Lyrik', 'Dikt', 'Uppväxt', 'Coming of Age']","Berget tornar sig mot himlen Såsom allt oöverkomligt, Såsom allt som är och kommer att förbli Orubbat av mänskliga händer.",Svenska,164,1/1,,1,,19
22545100,Mot alla odds,Always_and_ever,['SKAM (Norway)'],Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,27 Feb 2020,['Even Bech Næsheim/Isak Valtersen'],"['Even Bech Næsheim', 'Isak Valtersen', 'Sana Bakkoush', 'Elias Bakkoush', 'Jonas Noah Vasquez']","['Evak AU', 'Alternate Universe - Different First Meeting', 'Falling In Love', 'Light Angst', 'POV Second Person', 'Future', 'Past']","Isak har tagit ett uppehåll från sina medicinstudier, på obestämd tid, och jobbar på ett serviceboende där Even flyttar in efter ett särskilt svårt maniskt skov och efterföljande depression",Svenska,"6,982",4/4,72,71,2,788
22500223,Ett försök,orphan_account,['Kingdom Hearts'],General Audiences,Major Character Death,"M/M, Other",Complete Work,01 Feb 2020,['Vanitas & Ventus (Kingdom Hearts)'],"['Vanitas (Kingdom Hearts)', 'Ventus (Kingdom Hearts)']","['Angst', 'Suicidal Thoughts', 'Implied/Referenced Suicide', 'Depressing', 'förlåt för denna', 'Oneshot', 'Svenska | Swedish', 'Jag gråter']","Vanitas orkar inte mer, folk är för mycket, hans tankar är för mycket och ja, allt är helt enkelt för mycket.",Svenska,943,1/1,,3,,53
22391011,Svensk översättning av [how do i admit i am falling apart],Cubicrot,['Sonic the Hedgehog - All Media Types'],General Audiences,Choose Not To Use Archive Warnings,F/M,Complete Work,24 Jan 2020,"['Amy Rose/Sonic the Hedgehog', 'Miles ""Tails"" Prower & Sonic the Hedgehog']","['Sonic the Hedgehog', 'Amy Rose (Sonic the Hedgehog)', 'Shadow the Hedgehog', 'Miles ""Tails"" Prower', 'Knuckles the Echidna', 'Wave the Swallow', 'Chaos (Sonic the Hedgehog)', 'Guardian Units of Nations | G.U.N.', 'Dr. Eggman | Dr. Robotnik']","['Angst', 'Angst with a Happy Ending', 'Alternate Universe', 'Fluff', 'LGBTQ Themes', 'Sign Language', 'Anxiety', 'Gender Dysphoria', 'Body Dysphoria', 'Svenska | Swedish', 'Translation', 'Svärord', 'HBTQ+']",Det räckte inte länge innan hon insåg att hon egentligen var en han.,Svenska,"13,082",1/1,,3,2,226
22365157,Lördag 23.48,Treehouse,['SKAM (Norway)'],Mature,No Archive Warnings Apply,M/M,Complete Work,24 Jan 2020,['Even Bech Næsheim/Isak Valtersen'],[],"['Missing Scene', 'hjernen er alene-helgen']","Even har varit här i över tjugofyra timmar. Precis här, bredvid Isak, nästan hela tiden.",Svenska,"2,164",1/1,51,90,2,650
22154203,Dina ögon i min själ,Always_and_ever,['SKAM (Norway)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,07 Jan 2020,['Even Bech Næsheim/Isak Valtersen'],"['Even Bech Næsheim', 'Isak Valtersen', 'Jonas Noah Vasquez']","['Evak AU', 'Friendship/Love', 'Light Angst', 'Inspired by Music', 'One Shot', 'POV Second Person']",,Svenska,"2,055",1/1,12,35,,309
22061545,Tillsammans,PrinsRolle,['아저씨 | Ajeossi | The Man From Nowhere (2010)'],General Audiences,No Archive Warnings Apply,No category,Complete Work,01 Jan 2020,[],[],['3 Sentence Fiction'],,Svenska,23,1/1,1,1,,42
21887059,Jag hatar att vara utan dig,hannakin,['SKAM (Norway)'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,21 Dec 2019,['Even Bech Næsheim/Isak Valtersen'],"['Isak Valtersen', 'Even Bech Næsheim']","['Fluff', 'Fluff and Angst', 'Light Angst']",Even är äntligen hemma och båda två är överlyckliga. Men Isak har haft det tuffare med ensamheten och sömnen än han berättat för Even.,Svenska,"1,893",1/1,5,50,2,377
21816616,Försiktig [Svenska Version],BloomingSkyes264,['Amphibia (Cartoon)'],Mature,No Archive Warnings Apply,"Gen, M/M",Complete Work,17 Dec 2019,"['Hopadiah ""Hop Pop"" Plantar/Sprig Plantar', 'Anne Boonchuy & Sprig Plantar']","['Anne Boonchuy', 'Hopadiah ""Hop Pop"" Plantar', 'Sprig Plantar']","['Hurt/Comfort', 'Incest', 'Grandfather/Grandson Incest', 'Age Difference', 'Svenska | Swedish']",Sprig blev skadad och Hop Pop tenderar att hans sår och blåmärken.,Svenska,338,1/1,,2,,108
21809572,Det som ännu inte hänt,Lisa_Ruvo,['SKAM (Norway)'],Mature,Choose Not To Use Archive Warnings,M/M,Complete Work,23 Apr 2020,['Even Bech Næsheim/Isak Valtersen'],"['Even Bech Næsheim', 'Isak Valtersen', 'Jonas Noah Vasquez', 'Julian Dahl', 'Mikael Øverlie Boukhal', 'Marianne Valtersen', 'Emma W. Larzen']","['Alternate Universe', 'Football | Soccer', 'Vacation', 'Homophobia', 'Fluff', 'Jealousy']","Efter ett händelserikt och intensivt år åker Isak och Even på semester till Mexico för att ladda batterierna, få tre veckor för sig själva. Det kommer bli hur bra som helst. ... eller?  Fortsättning på “Vad som än händer har det bästa redan hänt”.",Svenska,"19,771",11/11,214,108,3,"1,947"
21805444,Välkommen hem,hannakin,['SKAM (Norway)'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,15 Dec 2019,['Even Bech Næsheim/Isak Valtersen'],"['Even Bech Næsheim', 'Isak Valtersen']",['Fluff'],"Det har gått 3 veckor sedan Isak senast såg Even och han ska hämta Even på flygplatsen. Självklart följer Jonas, Magnus och Mahdi med.",Svenska,"2,312",1/1,15,60,1,406
21796009,other refuge I have none,Treehouse,['SKAM (Norway)'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,14 Dec 2019,['Even Bech Næsheim/Isak Valtersen'],"['Isak Valtersen', ""Even's Parents (SKAM)""]",[],"Pappa verkar tro att bara för att Isak har bott hemifrån i flera år så klarar han sig helt själv. Men studiebidraget är inte jättestort och han har liksom aldrig haft möjlighet att arbeta upp någon buffert, det har varit knapert hela tiden.",Svenska,"2,363",1/1,28,64,,414
21698338,Vi resa oss upp under stjärnor som glimma,MinilocIsland,['SKAM (Norway)'],Explicit,No Archive Warnings Apply,M/M,Complete Work,08 Dec 2019,['Even Bech Næsheim/Isak Valtersen'],"['Isak Valtersen', 'Even Bech Næsheim']","['Alternate Universe', 'Established Relationship', 'Angst and Fluff and Smut', 'Angst with a Happy Ending', 'Makeup Sex', 'fortsättning på julkalendern', 'Skandi Smut']","Inte för att Isak egentligen bryr sig mer om julen än han gjort tidigare år, men i år har det ändå känts… annorlunda. Han har på sätt och vis faktiskt sett fram emot den. Eller, sett fram emot kanske är att förenkla det hela. Men han har i alla fall inte tänkt jobba på julafton. Inte i år. Hade inte, rättare sagt. Hur det blir med julen nu har han faktiskt ingen aning om. ",Svenska,"9,555",1/1,47,94,2,878
21619945,Havre I Vattnet [Svenska Version],BloomingSkyes264,['Amphibia (Cartoon)'],Mature,No Archive Warnings Apply,M/M,Complete Work,30 Nov 2019,"['Hopadiah ""Hop Pop"" Plantar/Sprig Plantar']","['Hopadiah ""Hop Pop"" Plantar', 'Sprig Plantar', 'Anne Boonchuy', 'Polly Plantar (briefly)']","['Grandfather/Grandson Incest', 'Incest', 'Confessions', 'Svenska | Swedish']",Anne och Sprig har inte setts hela dagen och Hop Pop är oroliga.,Svenska,"2,300",1/1,,3,,162
21525607,Ibland gråter jag bara för att tiden går,Soapbark,['SKAM (Norway)'],Not Rated,No Archive Warnings Apply,No category,Complete Work,22 Nov 2019,['Even Bech Næsheim/Isak Valtersen'],"['Even Bech Næsheim', 'Isak Valtersen', 'Elias Bakkoush', 'Mikael Øverlie Boukhal', 'Yousef Acar']","['han med stort H - Freeform', 'Hockey']",Tiden har gått snabbare än någon velat och den där kontakten är inte tagen.,Svenska,"4,545",1/1,16,40,,280
21524515,envys tår,orphan_account,['Fullmetal Alchemist: Brotherhood & Manga'],General Audiences,No Archive Warnings Apply,No category,Complete Work,22 Nov 2019,[],['Envy (Fullmetal Alchemist)'],['Poetry'],jag författare ❤️,Svenska,15,1/1,2,5,,84
21371806,"Post prolog, Pre början",da_gecko_stingray,['Dragon Marked For Death (Video Game)'],General Audiences,No Archive Warnings Apply,No category,Complete Work,09 Nov 2019,[],"['Shinobi (Dragon Marked for Death)', 'solider ocs']","['POV shift', 'Unreliable Narrator', '(in the first pov)']","En kort liten saga om natten efter prologen, inte mycket mer än så.",Svenska,676,1/1,2,4,,50
21004913,ingen annan rör mej som du,olle (ApatheticAntagonist),['Stray Kids (Band)'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Work in Progress,12 Oct 2019,['Hwang Hyunjin/Seo Changbin'],"['Hwang Hyunjin', 'Seo Changbin', 'Lee Minho | Lee Know', 'Kim Woojin', 'Bang Chan', 'Lee Felix (Stray Kids)', 'Han Jisung | Han', 'Yang Jeongin | I.N', 'Kim Seungmin']","['Height Differences', 'Fuckbuddies', 'Power Dynamics', 'Internalized Homophobia', 'Cuddling & Snuggling', 'Sleepiness', 'Sleeping Together', 'Spooning', 'Lucid Dreaming', 'Dry Humping', 'Thighs', 'Hand Jobs', 'Neck Kissing', 'Friends With Benefits', 'Bromance', 'Skinship', 'POV Alternating', 'Lowercase', 'Jealousy', 'Love Triangles', 'Hurt Felix', 'Angst', ""I'm Sorry"", 'Unrequited Love', 'Denial', 'Self-Hatred', 'Self-Esteem Issues', 'Emotionally Repressed', 'Sexual Repression', 'Pining', 'Mutual Pining']","working title, kommer på nåt bra sen, jag lovar EDIT: nu så, nu lirar vi  såååååå fanns inga svenska SKZ fics ALLS så här har ni :-] som ni snart kommer fatta är hela den här ficen baserad på DET DÄR KLIPPET från inspelningen av I Am YOU, yeah, jag dog oxå. it wont be pretty, har inte direkt planerat nåt trevligt slut, kommer säkert bli bittersweet eller antiklimaktiskt som sjutton  detta är inget alternativt universum, det handlar om stray kids som de är, men jag blandar i min egen headcanon och jag göre på svenska. kommer va rätt chaotic och okänslig i mitt skrivande also, vad gäller delade rum och typ allmän planlösning så pallar jag inte va så noga, vänligen suspend your disbeliefs  anyway, enjoy  kommer aldrig översättas för svenska är superiour  ",Svenska,"3,112",2/12,9,3,1,246
20988242,Skapa en fanon,kjnoren,['Metafandom - Fandom'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,11 Oct 2019,[],"['Phil Coulson', 'Albus Dumbledore']","['Filk', 'Song Parody', 'Highlander References', 'Star Wars References', 'MCU References', 'Harry Potter References', 'the author is dead', 'Inspired by Fanfiction', 'Fanon', 'Fandom Allusions & Cliches & References', 'Metafanon']",Creators do not have a monopoly on interpreting their works. In Swedish.,Svenska,145,1/1,1,3,,46
20628761,Sydhovens Räddningsranch,SilverGardenStories,['Star Stable'],General Audiences,Choose Not To Use Archive Warnings,No category,Complete Work,18 Jan 2020,[],"['Madison Hightower', 'Holly Hightower', 'Erik Hightower', 'Jonas Hightower', 'Sigrid Hightower', 'Hugh Shepherd']",[],Drömmen att bygga upp en plats för skadade själar uppfylls av allas vår Dani och hennes vänner.,Svenska,"4,901",7/7,,2,,52
20603222,Hur kan du så grundligt krossa dig själv?,Rennll,['Kingdom Hearts'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,13 Sep 2019,[],"['Xehanort (Kingdom Hearts)', 'Sora (Kingdom Hearts)']","['Dialogue-Only', 'Time Shenanigans', ""Reaper's Game - Theory"", 'Post-Kingdom Hearts III', 'Canon-Typical Crypticness']","Ett möte mellan två personer som aldrig varit vilsnare än nu. För den ena kommer mötet bli det första av många, för den andra det allra sista.",Svenska,634,1/1,,1,,21
