id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
24716686,Um ti de cristal,vogue91port (vogue91),"['Hey! Say! JUMP', ""Johnny's Entertainment""]",General Audiences,No Archive Warnings Apply,M/M,Complete Work,14 Jun 2020,['Arioka Daiki/Yamada Ryosuke'],"['Arioka Daiki', 'Yamada Ryosuke']","['Drabble', 'Established Relationship', 'Silly', 'Fluff']","Claramente, o seu namorado e ele tinham uma ideia de romance diametralmente oposta.",Português europeu,207,1/1,,,,2
24716671,Se odeiam os outros porque se odeia si mesmos,vogue91port (vogue91),['Merlin (TV)'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,14 Jun 2020,[],['Merlin (Merlin)'],"['Drabble', 'Introspection', 'Emotional Hurt', 'Episode Related']","Eu no chegaria a detestar o que sou se só havia uma solução para todo este mal. Se só pudesse falar, dizer quem a magia é vida, não morte.",Português europeu,120,1/1,,,,3
24716395,Como jamais um cão amou seu mestre,vogue91port (vogue91),['Notre-Dame de Paris - Cocciante/Plamondon'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,14 Jun 2020,['Esméralda | Esmeralda & Quasimodo'],['Quasimodo (HoND)'],"['Poetry', 'Unrequited Love', 'Emotional Hurt']","Este papa dos tolos, Esmeralda hoje está mesmo tolo a pensar em ti, em tudo que neste mundo lhe foi negado.",Português europeu,197,1/1,,,,14
24716371,Numa noite tão quente quanto o pecado,vogue91port (vogue91),['Notre-Dame de Paris - Cocciante/Plamondon'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,14 Jun 2020,['Esméralda | Esmeralda & Claude Frollo'],['Claude Frollo'],"['Poetry', 'Denial of Feelings', 'Priests']",Quanto sabes subornar a natureza dum homem que chega a negar si mesmo?,Português europeu,201,1/1,,1,,53
24716338,Kouri,vogue91port (vogue91),"['Hey! Say! JUMP', ""Johnny's Entertainment""]",General Audiences,No Archive Warnings Apply,M/M,Complete Work,14 Jun 2020,['Inoo Kei/Yabu Kota'],"['Yabu Kota', 'Inoo Kei']","['Ficlet', 'Established Relationship', 'Field Trip', 'Mocking', 'Ice', 'Silly']","Tudo tinha acontecido em apenas um momentos, e eu nem sequem tinha tido o tempo para reagir.",Português europeu,188,1/1,,1,,1
24553189,Coração renascido,vogue91port (vogue91),['Buffy the Vampire Slayer (TV)'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,05 Jun 2020,['Spike/Buffy Summers'],['Spike (BtVS)'],"['Drabble', 'Unrequited Love', 'Introspection']",Eu sou um homem. Ou eu não sou?,Português europeu,105,1/1,,2,1,18
24553174,Abandonado,vogue91port (vogue91),['Harry Potter - J. K. Rowling'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,05 Jun 2020,[],['Harry Potter'],"['Drabble', 'Book 5: Harry Potter and the Order of the Phoenix', 'Family', 'Guilt']",Deixar Grimmauld Place tinha sido mais difícil do que ele tinha imaginado.,Português europeu,100,1/1,,,,5
24553165,Na tua sombra,vogue91port (vogue91),['Harry Potter - J. K. Rowling'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,05 Jun 2020,['Lily Evans Potter/Severus Snape'],['Severus Snape'],"['Drabble', 'Introspection', 'Unrequited Love', 'Angst']","Porque eu sou uma sombra, eu vivo na sombra. Na tua sombra, Lily.",Português europeu,106,1/1,,2,,30
24553153,Não te vires,vogue91port (vogue91),['Harry Potter - J. K. Rowling'],Teen And Up Audiences,No Archive Warnings Apply,Gen,Complete Work,05 Jun 2020,[],"['Tom Riddle | Voldemort', 'Igor Karkaroff']","['Drabble', 'Missing Scene', 'Murder', 'Implied/Referenced Character Death']","Perdeste, Igor. Sempre soubeste que acabaria por chegar o dia em que te iam pedir o pagamento pelo que tinhas feito, para os nomes que não soubeste calar.",Português europeu,99,1/1,,,,6
24553141,Podes intentar,vogue91port (vogue91),['Original Work'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,05 Jun 2020,['Original Female Character/Original Male Character'],"['Original Female Character(s)', 'Original Male Character(s)']","['Drabble', 'Dystopia', 'Sorceresses', 'Battle']",A Vidente naquele dia estava bastante aborrecida.,Português europeu,91,1/1,,,,10
24553111,Maneira fácil,vogue91port (vogue91),['Original Work'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,05 Jun 2020,['Original Male Character/Original Male Character'],['Original Male Character(s)'],"['Drabble', 'Dystopia', 'Implied Sexual Content']",Mirvein nunca teria acreditado que as coisas pudessem tomar esse rumo.,Português europeu,94,1/1,,,,12
24553084,Utopia,vogue91port (vogue91),['Merlin (TV)'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,05 Jun 2020,['Gwen/Arthur Pendragon (Merlin)'],['Gwen (Merlin)'],"['Drabble', 'Episode Related', 'Class Differences', 'Love']","Ganha para mim, Arthur.",Português europeu,103,1/1,,,,20
24553069,Machigai,vogue91port (vogue91),"['Hey! Say! JUMP', ""Johnny's Entertainment""]",General Audiences,No Archive Warnings Apply,M/M,Complete Work,05 Jun 2020,['Takaki Yuya/Yabu Kota'],"['Takaki Yuya', 'Yabu Kota']","['Ficlet', 'Silly', 'Established Relationship', 'Water']","“Nem sequer fosse veneno! É só água com gás, Yuuyan, não sejas melodramático!”",Português europeu,105,1/1,,1,,2
24553054,A pesar de tudo,vogue91port (vogue91),"['Kis-My-Ft2 (Band)', ""Johnny's Entertainment""]",General Audiences,No Archive Warnings Apply,M/M,Complete Work,05 Jun 2020,['Nikaido Takashi/Senga Kento'],['Nikaido Takashi'],"['Ficlet', 'Established Relationship', 'Love', 'Introspection']",Nikaido tinha perguntado muitas vezes por que razão perseverasse com a relação com Senga.,Português europeu,104,1/1,,,,8
24553045,Peter Pan,vogue91port (vogue91),"['Hey! Say! JUMP', ""Johnny's Entertainment""]",General Audiences,No Archive Warnings Apply,Gen,Complete Work,05 Jun 2020,[],"['Yabu Kota', 'Yamada Ryosuke']","['Ficlet', 'Silly', 'Accidents', 'Childishness']","“Tens presentes quando me disseste para prestar atenção, para não beber perto dos fatos brancos?”",Português europeu,108,1/1,,,,7
24553024,Encontro de limão,vogue91port (vogue91),"['Hey! Say! JUMP', ""Johnny's Entertainment""]",General Audiences,No Archive Warnings Apply,M/M,Complete Work,05 Jun 2020,['Yamada Ryosuke/Yaotome Hikaru'],"['Yaotome Hikaru', 'Yamada Ryosuke']","['Ficlet', 'Dating', 'Kissing', 'Cute']",Hikaru se sentia um miúdo à primeira paixoneta.,Português europeu,99,1/1,,,,6
24553003,Kakkoii ja nai,vogue91port (vogue91),"['Hey! Say! JUMP', ""Johnny's Entertainment""]",General Audiences,No Archive Warnings Apply,M/M,Complete Work,05 Jun 2020,['Takaki Yuya/Yaotome Hikaru'],"['Takaki Yuya', 'Yaotome Hikaru']","['Ficlet', 'Established Relationship', 'Silly', 'Alcohol']","Yuya tinha tentado bebê-lo, mas tanto quanto tivesse tentado, ele não conseguiu gostar-o. Na sua cara, a tentar de ser mais adulto do que fosse.",Português europeu,96,1/1,,,,2
24492583,A morte fica-vos tão bem,vogue91port (vogue91),['Harry Potter - J. K. Rowling'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,01 Jun 2020,[],['Bellatrix Black Lestrange'],"['Drabble', 'Introspection', 'Near Death']","Ela acreditava de ter tempo, mas algum sombrio cheiro sussurrava que aquela noite ia a escrever indelevelmente a palavra ‘fim’ na sua existência.",Português europeu,115,1/1,,1,,8
24330001,Uma amizade retorcida,O meu país é o que o mar não quer (HannibalCatharsis),['La casa de papel | Money Heist (TV)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,No category,Complete Work,23 May 2020,[],"['Nairobi | Ágata Jiménez', 'Berlin | Andrés de Fonollosa', 'Oslo | Radko Dragic', 'Moscow | Agustín Ramos dos Hermanas']","['Afterlife', 'Hurt/Comfort', 'Enemies to Friends']",Nairobi nunca pensou que fosse ter saudades de Berlim.,Português europeu,786,1/1,,3,,77
24323230,Zona de conforto,O meu país é o que o mar não quer (HannibalCatharsis),['La casa de papel | Money Heist (TV)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,No category,Complete Work,22 May 2020,[],"['Palermo | Martín Berrote', 'Nairobi | Ágata Jiménez', 'Helsinki | Mirko Dragic', 'Berlin | Andrés de Fonollosa', 'Professor | Sergio Marquina']","['Character Study', 'ish']",Uma pequena 'auto-análise' despretensiosa de Palermo.,Português europeu,693,1/1,,,,20
24188671,Sem Nomes,Manyllines,['Original Work'],General Audiences,No Archive Warnings Apply,No category,Complete Work,14 May 2020,[],['Original Female Character(s)'],"['Teenagers being teenagers i guess', 'This is kinda random soooo']",Two girls have a talk about how they feel for each other,Português europeu,334,1/1,,1,,5
23951617,Remember my Last,LadyLuna25,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,Choose Not To Use Archive Warnings,Other,Complete Work,01 May 2020,[],"['Petunia Evans Dursley', 'Harry Potter', 'Lily Evans Potter']",[],"Porque Petúnia protegeu Harry, tal como sua mãe o fizera, mesmo ele não entendendo isso. Evans Sisters|One-shot",Português europeu,"1,662",1/1,,2,,19
23913643,A Verdade na Mentira,Sayumi,['GOT7'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,29 Apr 2020,['Choi Youngjae/Im Jaebum | JB'],"['Choi Youngjae', 'Im Jaebum | JB', 'Ok Taecyeon', 'Kim Minjun | Jun. K', 'Jackson Wang', 'Park Jinyoung (GOT7)']","['Fluff', 'Romance', 'Funny', '2Jae', 'Mystery', 'Love/Hate', 'Jackson é um idiota', 'Jinyoung é um idiota', '2jae é só amor']",Plot que me deram - Dois actores/cantores que toda a gente pensa que se odeiam e são rivais. OU Youngjae e Jaebum odeiam-se e recusam-se a trabalhar juntos. Pelo menos é isso que toda a gente pensa. English Translation by me: https://archiveofourown.org/works/24718057,Português europeu,"3,685",1/1,2,6,,67
23910952,Novamente um fracasso... ?,Danny_lolita,['SEVENTEEN (Band)'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,29 Apr 2020,['Hong Jisoo | Joshua/Lee Seokmin | DK'],"['Lee Seokmin | DK', 'Hong Jisoo | Joshua', 'Kim Mingyu', 'Xu Ming Hao | The8', 'Yoon Jeonghan']","['Romance', 'Funny', 'Cute', 'Fluff', 'SeokSoo', 'Lee Seokmin | DK-centric', 'dk é um idiota', 'dk tenta de tudo', 'mingyu good friend', 'minghao good friend']",Seokmin tem um crush por um rapaz que vai sempre no autocarro com ele e decide seguir as dicas dos amigos para ser notado.,Português europeu,"5,264",1/1,3,10,,162
23890288,Heart,PurpleCotton,['EXO (Band)'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,28 Apr 2020,['Do Kyungsoo | D.O/Kim Jongin | Kai'],"['Kim Jongin | Kai', 'Do Kyungsoo | D.O']",['KaiSoo - Freeform'],"Jongin então começara a sentar-se com Kyungsoo no velho baloiço, em vez de apenas observá-lo. Kyungsoo nunca se baloiçava, o que Jongin achava estranho. Também não corria ou fazia qualquer outro esforço, o que levou Kai a interrogar-se a si próprio.",Português europeu,"2,760",1/1,1,3,,17
23889697,All because of the shower,PurpleCotton,['EXO (Band)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,28 Apr 2020,['Byun Baekhyun/Park Chanyeol'],"['Byun Baekhyun', 'Park Chanyeol']",[],"– O chuveiro do meu quarto estragou-se tenho que usar o teu. – Disse dirigindo-se para a casa de banho deixando um Baekhyun estupefacto. “Que lata este pirralho tem!” – Calma lá! – Afirmou enquanto corria para ficar à frente do maior, antes que este chegasse à casa de banho. – Primeiro que tudo, porque é que o chuveiro está estragado?? Pela primeira vez Baekhyun viu Chanyeol ficar vermelho e embaraçado. – Não me julgues, por favor, a razão é muito estúpida… sabes que sou desastrado, ontem entrou-me sabão para os olhos, escorreguei e dei com o braço na torneira e ela estragou-se. {ChanBaek}",Português europeu,"6,039",1/1,,,,7
23854060,"Cats, drawings and tears",PurpleCotton,['EXO (Band)'],Teen And Up Audiences,Major Character Death,M/M,Complete Work,26 Apr 2020,['Byun Baekhyun/Park Chanyeol'],"['Byun Baekhyun', 'Park Chanyeol', 'Kim Jongdae | Chen']","['References to Depression', 'Implied/Referenced Suicide']","""E foi assim que acabei sentado no chão a desenhar o indivíduo a segurar o nosso gato favorito. Não foi de propósito, o gato decidiu deitar-se no colo dele e ele permaneceu a fazer-lhe festas. O pelo laranja dele parecia ainda mais vivo contra o negro do fato e era isso que eu tentava passar sendo que era a única cor que estava a usar."" Sem que tivessem notado uma rotina foi criada e Park Chanyeol entrou na vida de Baekhyun, para sem aviso, voltar a sair dela. {Chanbaek | 19x29}",Português europeu,"4,491",1/1,,,,17
23853997,Boss,PurpleCotton,['EXO (Band)'],Not Rated,No Archive Warnings Apply,M/M,Complete Work,26 Apr 2020,['Kim Jongdae | Chen/Kim Minseok | Xiumin'],"['Kim Jongdae | Chen', 'Kim Minseok | Xiumin']",[],"Jongdae geralmente gostava de admirar Minseok, este que era o seu chefe na empresa onde trabalhava há sete anos. Mas o que poderia fazer se não apreciá-lo de longe? {Xiuchen}",Português europeu,428,1/1,,,,13
23853895,Júpiter,PurpleCotton,['EXO (Band)'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,26 Apr 2020,"['Byun Baekhyun/Park Chanyeol', 'Kim Junmyeon | Suho/Zhang Yi Xing | Lay', 'Do Kyungsoo | D.O/Oh Sehun']","['Park Chanyeol', 'Kim Jongdae | Chen', 'Do Kyungsoo | D.O', 'Kim Minseok | Xiumin', 'Kim Junmyeon | Suho', 'Zhang Yi Xing | Lay', 'Byun Baekhyun', 'Oh Sehun']",[],"Mudar de casa sempre foi um processo muito cansativo e demorado. Chanyeol não esperava nada era dar-se tão bem com os moradores, principalmente Baekhyun. Depois de desencontros e encontros, tiveram a certeza que seria mais do que uma simples amizade. {ChanBaek, Menção SuLay, SeSoo}",Português europeu,"5,221",1/1,2,1,,18
23845177,Lost in your eyes,PurpleCotton,['EXO (Band)'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,25 Apr 2020,"['Byun Baekhyun/Park Chanyeol', 'Byun Baekhyun & Park Chanyeol']","['Park Chanyeol', 'Byun Baekhyun', 'Do Kyungsoo | D.O']",['Fluffy Ending'],"Olhava para o mapa do campus como um burro olhava para um palácio. Era caloiro e não pudera estar presente no dia da apresentação do campus, deste modo desconhecia a localização da cantina. Envergonhado e tímido como era decidira não perguntar a ninguém, e por essa razão é que se encontrava a olhar para o mapa, ignorando completamente o facto de não se saber orientar. Já estava ali à meia hora, sem saber o que fazer e com a barriga a dar horas, quando alguém lhe tocou no braço. – Precisas de ajuda??  {Chanbaek}",Português europeu,"5,174",1/1,2,2,,12
23012734,Bloody Marks / Marcas de Sangue,Mindglare,['Original Work'],Mature,"Choose Not To Use Archive Warnings, Graphic Depictions Of Violence, Major Character Death, No Archive Warnings Apply","F/F, F/M, Gen, M/M",Work in Progress,04 Mar 2020,['Original Character(s)/Original Character(s)'],['Original Characters'],"['Useless Lesbians', ""Harold They're Lesbians Meme""]",Esta é a historia de duas mulheres completamente diferentes mas com muito em comum. - Escrita a pedido da minha namorada. - Não vai haver tradução do Português pelos menos para já. - Os updates não vão ser regulares.,Português europeu,"3,953",3/?,,1,,7
22835455,Às Armas,sadmarchhare,['Original Work'],Not Rated,No Archive Warnings Apply,No category,Complete Work,21 Feb 2020,[],[],"['Revolution', 'Poetry', 'Communism', 'Portugal - Freeform']",Peguem nos vossos cravos outra vez,Português europeu,109,1/1,,,,16
22543771,Á terceira é de vez,KathNatsumezaka,['キミガシネ | Kimi ga Shine | Your Turn To Die (Visual Novel)'],Explicit,"Graphic Depictions Of Violence, Underage",F/F,Complete Work,03 Feb 2020,[],"['Hannakii | Tia Safalin', 'Chidouin Sara']","['Brain Damage', 'Non-Sexual Intimacy', 'Improvised Sex Toys', 'Choking']","O que acontecerá se continuarmos o fim desagradável onde a Sara quer continuar a usar a máquina que Safalin usa indefinidamente? ""Queres usar a máquina outra vez? Então terás de fazer o que te pedir""",Português europeu,700,1/1,,5,,259
22376971,António Variações,sadmarchhare,['Original Work'],Not Rated,No Archive Warnings Apply,No category,Complete Work,23 Jan 2020,[],['António Variações'],"['Criticism', 'Portugal - Freeform']",um poema sobre antónio variações e o que ele significa para a maioria dos portugueses,Português europeu,193,1/1,,2,1,30
22295965,Aquela fanfic em que o Carlos usa verniz,sadmarchhare,['Os Maias | The Maias - Eça de Queiroz'],Not Rated,No Archive Warnings Apply,M/M,Complete Work,17 Jan 2020,['João da Ega/Carlos da Maia'],"['João da Ega', 'Carlos Eduardo da Maia']","['Tumblr Prompt', 'Domestic Fluff', 'Established Relationship', 'Alternate Universe - Canon Divergence', 'Nail Polish', 'Not Beta Read']","Baseado num tumblr prompt ""pessoa A compra verniz para colocar em pessoa B"" pessoa A sendo Ega e pessoa B sendo Carlos",Português europeu,750,1/1,2,18,,192
22018882,Os Elogios de San,venomhwa,['ATEEZ (Band)'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,29 Dec 2019,"['Choi San/Kang Yeosang', 'Choi San & Kang Yeosang']","['Choi San', 'Kang Yeosang', 'Kim Hongjoong', 'Jeong Yunho']","['pequeno angst', 'San completamente apaixonado']","San todas as quartas e sextas fazia questão de cumprimentar Yeosang e fazer-se saber que ele estava de arrasar, como sempre. Yeosang não percebia o porquê da atenção repentina e por isso começou a vestir-se questionavelmente para ver até onde a sinceridade de San ia. Spoiler: vai muito para além do que Yeosang imaginava.",Português europeu,"3,620",1/1,3,15,1,184
21664267,Our Crazy Future,AnaSennen,"[""Kuroko no Basuke | Kuroko's Basketball""]",Teen And Up Audiences,Choose Not To Use Archive Warnings,Multi,Complete Work,04 Dec 2019,"['Akashi Seijuurou/Furihata Kouki', 'Furihata Kouki/Mayuzumi Chihiro', 'Furihata Kouki/Nebuya Eikichi', 'Miyaji Kiyoshi/Takao Kazunari', 'Midorima Shintarou/Miyaji Kiyoshi', 'Miyaji Kiyoshi/Ohtsubo Taisuke', 'Haizaki Shougo/Nijimura Shuuzou', 'Haizaki Shougo/Ogiwara Shigehiro', 'Sakurai Ryou/Touou High', 'Kagami Taiga/Murasakibara Atsushi', 'Kagami Taiga/Kuroko Tetsuya', 'Himuro Tatsuya/Kagami Taiga', 'Furuhashi Koujirou/Hanamiya Makoto/Hara Kazuya/Seto Kentarou/Yamazaki Hiroshi', 'Hanamiya Makoto/Kiyoshi Teppei', 'Kasamatsu Yukio/Kise Ryouta/Kobori Kouji/Hayakawa Mitsuhiro/Moriyama Yoshitaka/Nakamura Shinya', 'Haizaki Shougo/Ishida Hideki', 'Mibuchi Reo/Furihata Kouki']","['Kasamatsu Yukio', 'Hanamiya Makoto', 'Furihata Kouki', 'Sakurai Ryou', 'Haizaki Shougo', 'Kagami Taiga', 'Miyaji Kiyoshi', 'Rakuzan High (Characters)', 'Touou High (Characters)', 'Kirisaki Daiichi High (Characters)', 'Shuutoku High (Characters)', 'Nijimura Shuuzou', 'Yousen High (Characters)', 'Seirin High (Characters)']","[""I Don't Even Know"", 'What Have I Done', 'What Was I Thinking?', 'Crazy', 'Future', 'Alternate Universe', 'Not Canon Compliant']",Nash Gold Jr desejou vingar-se da Geração dos Milagres e os seus amigos. Para o fazer ele decide usar uma habilidade da sua família que lhe permite as pessoas ver o seu futuro(Porque de que melhor maneira de destruir a vida de alguém do que atraves de os fazer destruir o seu proprio futuro?). O que ele não esperava era a reação daquelas pessoas e quanto elas ficariam unidas mas como foi dito uma vez o futuro é imprevisivel tal e qual como as pessoas o são.,Português europeu,"3,918",1/1,,9,,335
21630901,A desilusão da Rosa,ThekaTsukishiro,['Versailles no Bara | Rose of Versailles'],Mature,Choose Not To Use Archive Warnings,F/M,Complete Work,01 Dec 2019,['Hans Axel von Fersen/Oscar François de Jarjayes'],"['Hans Axel von Fersen', 'Oscar François de Jarjayes', 'André Grandier']","['Desilusão', 'Drama', 'Songfic']",Uma única chance... uma única esperança para um coração aflito.,Português europeu,"1,494",1/1,,1,,73
21295718,Sorriso,Itsumi,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],Teen And Up Audiences,Choose Not To Use Archive Warnings,Gen,Work in Progress,03 Nov 2019,"['Midoriya Izuku & Shinsou Hitoshi', 'Aizawa Shouta | Eraserhead & Midoriya Izuku & Shinsou Hitoshi', 'Midoriya Inko & Midoriya Izuku', 'Shinsou Hitoshi & Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Shinsou Hitoshi', 'Aizawa Shouta | Eraserhead & Midoriya Izuku']","['Midoriya Izuku', 'Midoriya Inko', 'Midoriya Hisashi', 'Shinsou Hitoshi', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Yagi Toshinori | All Might', 'Bakugou Katsuki']","['Bad Parenting', 'Shinsou Hitoshi is a Good Friend', 'Bakugou Katsuki is Bad at Feelings', 'Past Abuse', 'Midoriya Izuku is Bad at Feelings', 'Married Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead Adopts Shinsou Hitoshi', 'Parental Aizawa Shouta | Eraserhead', 'Protective Yamada Hizashi | Present Mic', 'Hurt/Comfort', 'It Gets Worse Before It Gets Better']","Na perspectiva de Shinsou, a vida é uma merda, especialmente a vida na escola. Afinal, quem queria ser amigo do rapaz com um quirk vilanesco? É por isso que, quando ele é matriculado na Aldera Junior a 4 meses de terminar o ano letivo, ele não está interessado em fazer amizades com ninguém. Entretanto, a vida é uma merda e ela gosta de brincar com ele, dando-lhe pela primeira vez a chance de ter um amigo. Mas o que esconde Midoriya por trás do seu sorriso?",Português europeu,"1,550",1/?,2,11,,101
21127298,Efémeros Espaços,MiyuWrites,['Fairy Tail'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,21 Oct 2019,['Natsu Dragneel/Gray Fullbuster'],[],"['Friendship', 'Alternate Universe', 'Supernatural Elements']",Um avistamento familiar no mercado leva Gray na viagem da sua vida.,Português europeu,"1,326",1/1,,2,,43
21069650,"The speedster, the alien. The best of all worlds",orphan_account,"['The Flash (TV 2014)', 'Supergirl (TV 2015)', 'Arrow (TV 2012)', ""DC's Legends of Tomorrow (TV)"", 'DCU (Comics)']",Teen And Up Audiences,No Archive Warnings Apply,"F/F, F/M, Multi",Work in Progress,18 Oct 2019,"['Barry Allen/Kara Danvers', 'Clark Kent/Lois Lane', 'Barry Allen & Clark Kent', 'Barry Allen & West Family', 'Kara Danvers & Clark Kent & Lois Lane', 'Kara Danvers & Alex Danvers']","['Barry Allen', 'Kara Danvers', 'Clark Kent', 'Lois Lane', 'Team Flash (The Flash TV 2014)', 'Various DEO Agents (Supergirl TV 2015)', 'Gideon']","['Past Barry Allen/Iris West', 'Past Kara Danvers/Mon-El', 'Past Kara Danvers/James ""Jimmy"" Olsen', 'Barry Allen & Oliver Queen Are Best Friends', 'Powerful Team-Up', 'justice league - Freeform']","De um lado, o homem mais rápido do mundo e do outro temos a última filha de Krypton. A dupla imbatível prepara-se para batalhas que o combate e poder não serão as armas... [História própria e base em eventos retratados por: DC Comics / CW Arrowverse / The Flash / Supergirl] ↪ Também publicado no Wattpad e (mais tarde) no Fanfiction.net",Português europeu,"1,108",2/?,,3,,202
20658914,A Rainha e o Dragão,LeidyCC,['TsukiPro the Animation'],General Audiences,Choose Not To Use Archive Warnings,F/M,Complete Work,16 Sep 2019,['Sera Rikka/Takamura Shiki'],"['Sera Rikka', 'Takamura Shiki']","['AU', 'Rikka female version', 'Fluff', 'fairy tale', 'The queen and the dragon', 'Romance']",Uma rainha de coração puro e um dragão malvado.,Português europeu,677,1/1,,,,21
20188252,O Bastardozinho,AnaQueiroziana (Julie_Anne),['Os Maias | The Maias - Eça de Queiroz'],General Audiences,Choose Not To Use Archive Warnings,Gen,Work in Progress,17 Apr 2020,[],"['Original Characters', 'Afonso da Maia', 'Carlos da Maia', 'Vilaça', 'Vilaça Júnior', 'João da Ega']",[],"Os Maias é um dos meus livros preferidos. Li-o pela primeira vez quando tinha dezasseis anos e nunca mais deixei de o ler. Cheguei a saber páginas inteiras de cor e, ainda hoje, encontro rapidamente o fragmento de que ando à procura. O pequeno excerto de Os Maias* que serve de mote a esta ficção sempre estimulou a minha imaginação. Na primeira leitura, fiquei à espera de volta a ouvir falar desta pessoa, mas as minhas expectativas foram completamente frustradas. Acho que é a única queixa que tenho de Eça de Queiroz. Creio agora que o próprio Eça não voltou a pensar nesta quase-personagem. Afinal, ele era um homem do seu tempo em muitas coisas. Ou talvez se tenha simplesmente esquecido dela. É o que acontece a quase 100% dos leitores… Esta tentativa de ficção sobre Os Maias nasceu primeiro lugar da vontade de resolver à minha maneira o que sempre considerei uma «ponta solta» num dos meus romances preferidos. Em segundo lugar, da minha grande admiração pela personagem de Afonso da Maia. Procurei sempre pensar como agiria ele nesta situação de modo a ficar de bem com a própria consciência.",Português europeu,"9,980",5/?,3,5,,140
19890436,Vertigem,O meu país é o que o mar não quer (HannibalCatharsis),['La casa de papel | Money Heist (TV)'],Teen And Up Audiences,Major Character Death,M/M,Complete Work,21 Jul 2019,"['Berlin | Andrés de Fonollosa & Palermo | Martín', 'Berlin | Andrés de Fonollosa/Palermo | Martín']","['Berlin | Andrés de Fonollosa', 'Palermo | Martín', 'Professor | Sergio Marquina']","['Unrequited Love', 'complicated feelings', 'misogynist character', 'Pre-Canon', 'ish', 'Character Study']",Martín / Palermo pensa sobre Andrés.,Português europeu,996,1/1,,12,,274
19321753,No meio dos Sussurros e do Champagne e das Estrelas,sadmarchhare,"['Great Gatsby - F. Scott Fitzgerald', 'The Great Gatsby (2013)']",Not Rated,No Archive Warnings Apply,M/M,Complete Work,22 Jun 2019,['Nick Carraway/Jay Gatsby'],"['Nick Carraway', 'Jay Gatsby']","['First Kiss', 'Fluff', 'Primeiro Beijo']","A música e os risos das pessoas na festa estavan tão altos quando estavas no meio de tudo, mas um andar acima no quanto do Gatsby tudo parecia tão longe e quieto, tal como um rádio num volume tão baixo que mal o podes ouvir. Nick não sabia como ou quando eles deixaram a festa e foram para o quarto de Gatsby. A sua cabeça sentia-se leve, ele sentia um formigueiro no corpo, e o seu estômago sentia-se quente depois de copos de scotch e rum demais e muitas mais bebidas chiques de bandejas que iam passando e de que ele não sabia o nome. If you speak english please support the original 💕",Português europeu,954,1/1,,4,,100
19206787,Era uma ideia,Ofneons,['Frágil (RTP)'],General Audiences,"Choose Not To Use Archive Warnings, No Archive Warnings Apply",F/F,Complete Work,13 Jun 2019,[],[],"['obriguei me a escrever', 'mas nao revi', 'deve estar só péssimo']","Um possível começo da relação que aparece na série, e uma possível continuação, talvez, um dia. Sem revisões e provavelmente ligeiramente OC, mas é o que se tem.",Português europeu,"1,676",1/1,,1,,21
19157533,Vestido de menina,NorthoftheNorth,['Hetalia: Axis Powers'],General Audiences,No Archive Warnings Apply,F/F,Work in Progress,10 Jun 2019,['Female Canada/Female Russia (Hetalia)'],"['Female Canada (Hetalia)', 'Female Russia (Hetalia)', 'Female America (Hetalia)']",[],"Eu não acho que o que aconteceu comigo é normal. Os outros desenhos na página comigo, (orgulhosamente exibido na sala de trabalho da nossa Madeline no pedestal para projetos atuais), eles nunca falar ou fofocar ou fazer nada, exceto ficar parado na página onde parece que só eu tenho a liberdade de se movimentar.",Português europeu,414,1/?,,2,,30
