id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
8452480,And we've survived another cold night,Yulaty,"['Star Wars RPF', 'Actor RPF', 'Adam Driver - Fandom', 'Oscar Isaac - Fandom']",General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,02 Nov 2016,['Adam Driver/Oscar Isaac'],"['Adam Driver', 'Oscar Isaac']",['Fluffy'],,ไทย,"2,368",1/1,,2,,106
8452453,Dog tag,Yulaty,"['Star Wars RPF', 'Adam Driver - Fandom', 'Oscar Isaac - Fandom']",General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,02 Nov 2016,['Adam Driver/Oscar Isaac'],"['Adam Driver', 'Oscar Isaac']",['Fluffy'],,ไทย,"1,161",1/1,,1,,84
8452435,The most favorite place to sleep of my cat,Yulaty,"['Adam Driver - Fandom', 'Oscar Isaac - Fandom', 'Star Wars RPF', 'Actor RPF']",General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,02 Nov 2016,['Adam Driver/Oscar Isaac'],"['Adam Driver', 'Oscar Isaac']",['Fluffy'],,ไทย,"1,589",1/1,,,,101
8451685,The Raccoon City,Hyperkaoru,"['Spider-Man - All Media Types', 'Deadpool - All Media Types', 'Resident Evil - All Media Types']",Teen And Up Audiences,Graphic Depictions Of Violence,No category,Complete Work,02 Nov 2016,[],"['Wade Wilson', 'Peter Parker']",['Zombie Apocalypse'],Spiderman and Deadpool in The Raccoon City,ไทย,"11,172",1/1,3,4,,245
8435590,Black,Hyperkaoru,['Hannibal (TV)'],Mature,Graphic Depictions Of Violence,M/M,Complete Work,31 Oct 2016,['Will Graham/Hannibal Lecter'],"['Hannibal Lecter', 'Will Graham']",['Novelber TH'],"In the dark black sea, under the dark black night, Will left his humanity there.",ไทย,"6,227",1/1,3,14,,253
8322355,Untitled,Sarren18293,"['Gay Porn RPF', 'Porn RPF', 'Pornstars - Fandom']",Mature,Choose Not To Use Archive Warnings,M/M,Complete Work,19 Oct 2016,"[""Mick Lovell / Paddy O'Brian""]","[""Paddy O'Brian - Character"", 'Mick Lovell']","['Porn', 'Gay Porn Stars']",,ไทย,"2,041",1/1,,1,,228
8261075,Sign and Instinct,CatspiracyMeowrist,"['Superman (Comics)', 'Superman - All Media Types', 'Batman (Comics)', 'Batman - All Media Types', 'DCU (Comics)']",General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,11 Nov 2016,['Clark Kent/Bruce Wayne'],"['Bruce Wayne', 'Clark Kent', 'Martha Kent', 'Alfred Pennyworth', 'Dick Grayson', 'Jason Todd', 'Damian Wayne', 'Barbara Gordon', 'Cassandra Cain', 'Batman', 'Nightwing', 'Oracle', 'Robin (DCU)', 'Mad Hatter', 'Penguin (Character)']","['Alternate Universe - Soulmates', 'Soulmate-Identifying Marks', 'Soulmates', 'First Meetings', 'Love at First Sight', 'Terrorists', 'Saving People Hunting Things', 'Misunderstandings', 'Confusion', 'Fluff and Humor']","‘ถ้อยคำแรกของคู่ชีวิต’ คือคำพูดที่บ่งบอกถึงคู่ชีวิตของแต่ละคน โดยตัวอักษรเหล่านี้จะปรากฏขึ้นที่ข้อมือซ้ายเมื่อถึงช่วงเวลาหนึ่งของชีวิต อาจปรากฏขึ้นได้ทั้งยามเด็กหรือยามชรา ซึ่งเป็นดั่งเครื่องชี้นำถึงผู้ที่เป็นคู่ชีวิตของแต่ละคนในอนาคต เพราะหลังจากที่ ‘ถ้อยคำ’ นั้นปรากฏขึ้น เมื่อเวลาผ่านไปจะมีบุคคลที่พูดสิ่งเดียวกับถ้อยคำเหล่านี้ และหากบุคคลทั้งสองเอ่ยคำที่ระบุไว้ตามข้อความบนข้อมือตรงกันทั้งคู่ นั้นแสดงถึงว่าบุคคลทั้งสองเป็นคู่ชีวิตของกันและกัน และในโลกที่เมื่อถึงจุดๆ หนึ่งในชีวิตที่ทุกคนจะมี ‘ถ้อยคำแรกของคู่ชีวิต’ ปรากฏบริเวณใต้ข้อมือซ้ายนี้ บรูซ เวนย์ ก็ยังคงใช้ชีวิตราวกับไม่มีอะไรเกิดขึ้นตามปกติ พร้อมกับความลับที่มีเพียงเขากับอัลเฟรดที่รู้ (14,269 Thai words)",ไทย,"53,981",8/8,30,79,7,"1,097"
8260291,"Man in the streets, Beast in the bed",Yulaty,['GOT7'],Mature,Choose Not To Use Archive Warnings,M/M,Complete Work,11 Oct 2016,['Mark Tuan/Jackson Wang'],[],"['Drabble', 'Smut']",,ไทย,"1,240",1/1,,3,,738
8260220,"Angel in the streets, Devil under the sheets",Yulaty,['GOT7'],Mature,Choose Not To Use Archive Warnings,M/M,Complete Work,11 Oct 2016,['Mark Tuan/Jackson Wang'],[],"['Drabble', 'Smut']",,ไทย,"1,602",1/1,,1,,427
8253599,drunk,iffy_kanoknit,['The Lord of the Rings RPF'],Explicit,Choose Not To Use Archive Warnings,M/M,Complete Work,10 Oct 2016,['Orlando Bloom/Viggo Mortensen'],"['Viggo Mortensen', 'Orlando Bloom']","['Portraits', 'Established Relationship', 'Fluff', 'and a little smut']",วิกโก้โทรเรียกออร์ลี่ให้มาเป็นแบบวาดรูปเหมือนค่ะ แล้วจะวาดเสร็จมั้ยเนี่ย 555+,ไทย,"6,460",1/1,,2,,142
8247914,500 Miles,Asinay (MeMeiyo),['Original Work'],General Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,10 Oct 2016,[],[],[],ห้าร้อยไมล์ ห้าร้อยไมล์ หากฉันไป ฉันจะไม่กลับมา,ไทย,"1,328",1/1,,2,,60
8246726,Last Song,Asinay (MeMeiyo),['Original Work'],Not Rated,Choose Not To Use Archive Warnings,Gen,Complete Work,09 Oct 2016,[],"['Tristan', 'Eugene']",['Den of Antiquities'],จดหมายส่งถึงมือผู้รับ หลังผ่านเวลาหลายทศวรรษ,ไทย,"2,987",1/1,,3,,28
8244355,All for Love,fromsomewhere,['James Bond (Craig Movies)'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,09 Oct 2016,"['James Bond/Q', 'Dog/Cat']","['James Bond', 'Q (Bond - Craig movies)', 'Dog', 'Cat - Character']",[],เรื่องของสายลับผู้อยู่ในสภาพทรุดโทรมจากภารกิจกลับมาฟื้นฟูสุขภาพที่บ้านพร้อมกับของแถมเป็นหมาหลงที่เจ้าตัวไม่ได้ตั้งใจเลี้ยง,ไทย,"9,865",1/1,2,9,,147
8237651,"You call the shots, baby",Yulaty,"['Star Wars Episode VII: The Force Awakens (2015)', 'The Two Faces of January (2014)']",Explicit,Rape/Non-Con,M/M,Complete Work,26 Feb 2017,['Kylo Ren/Rydal Keener'],"['Kylo Ren', 'Rydal Keener']","['Jealousy', 'Unhealthy Relationships', 'Crossover', 'Crack and Angst', 'Alternate Universe - Modern Setting', 'Angry Sex', 'Rape/Non-con Elements', 'Rape Aftermath', 'keeneren', 'Angst', 'Reconciliation']",,ไทย,"22,116",3/3,,3,,389
8236823,We met in the rainy day,Yulaty,"['Arrow (TV 2012)', 'The Flash']",General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,08 Oct 2016,['Barry Allen/Oliver Queen'],"['Oliver Queen', 'Barry Allen']",['Parallel Universes'],,ไทย,"6,655",1/1,,3,,657
8236805,I Had a Dream About You,Yulaty,"['Arrow (TV 2012)', 'The Flash (TV 2014)']",Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,08 Oct 2016,['Barry Allen/Oliver Queen'],"['Oliver Queen', 'Barry Allen']",['Parallel Universes'],,ไทย,"4,427",1/1,2,4,,883
8236022,Their bespokes want to speak!,iffy_kanoknit,"['Kingsman (Movies) RPF', 'Kingsman (Movies)']",Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,27 Oct 2016,['Taron Egerton/Colin Firth'],['their suits!'],"['mr.Tom Ford', 'mr.Burberry', ""I can't tell about characters in this work"", ""it's just the suits wanna talk shit about their wearers""]",อยากรู้มั้ยว่าพวกพี่ๆ เสื้อสูทเขาคิดยังไงกับเจ้านายของเขา แอบไปฟังกันดีกว่า...อิอิ,ไทย,"1,746",1/1,2,4,,174
8235986,Caffeine,Yulaty,['Captain America (Movies)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Work in Progress,02 Nov 2016,"['James ""Bucky"" Barnes/Steve Rogers']","['James ""Bucky"" Barnes', 'Steve Rogers']","['Alternate Universe - Coffee Shops & Cafés', 'Fluffy', 'Tooth-Rotting Fluff']",,ไทย,"16,613",2/?,2,5,,360
8219677,Conbini Labu-Labu♡,iffy_kanoknit,['Kingsman (Movies)'],General Audiences,No Archive Warnings Apply,"M/M, F/M",Work in Progress,26 Sep 2017,"['Harry Hart | Galahad/Gary ""Eggsy"" Unwin', 'Merlin & Roxy Morton | Lancelot']","['Harry Hart | Galahad', 'Gary ""Eggsy"" Unwin', 'Roxy Morton | Lancelot', 'Merlin (Kingsman)']","['alternate universe - convenient store', 'Alternate Universe - Different First Meeting', 'Eggsy is conbini boy ;P']",รักของพี่เกิดที่เซเว่น อีเลฟเว่น♪,ไทย,"18,805",4/?,2,19,,246
8206063,#fictober 2016,sottosopra,"['iKON (Kpop)', 'Winner (Band)', 'Team B (Band)', 'YG Entertainment | YG Family']",Not Rated,No Archive Warnings Apply,"M/M, F/M",Work in Progress,03 Nov 2016,['Song Minho | Mino/Goo Junhoe'],"['Song Minho | Mino', 'Goo Junhoe', 'Original Characters']","['#fictober', 'Challenges', 'Alternate Universe - Fantasy', 'Star Trek References', 'Grim Reapers', 'Alternate Universe - Medieval', 'Alternate Universe - Victorian']","I'm taking on #fictober 2016 with 30 Day Flash Fiction Challenge. (http://www.eadeverell.com/100-days-flash-fiction-prompts/) Hope you enjoy it! Further tags and warnings will be updated later, along with the chapters.",ไทย,"22,426",19/31,5,12,,410
8192605,Bite,Yulaty,['GOT7'],Mature,Choose Not To Use Archive Warnings,M/M,Complete Work,03 Oct 2016,['Mark Tuan/Jackson Wang'],"['Jackson Wang', 'Mark Tuan']","['Seducing', 'Biting', 'Smut']",,ไทย,"2,351",1/1,,2,,"1,075"
8119696,Solve,Asinay (MeMeiyo),['Original Work'],Teen And Up Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,23 Sep 2016,[],['Clayton Dirham'],"['Den of Antiquities', 'Humour']",ว่าด้วยวิธีแก้ปัญหาของเคลย์ตัน เดอร์แรม,ไทย,"2,237",1/1,,4,,116
8118490,Habit,Yulaty,['GOT7'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,23 Sep 2016,['Mark Tuan/Jackson Wang'],"['Jackson Wang', 'Mark Tuan']",['Fluffy'],,ไทย,"3,267",1/1,,1,,510
8118427,My Love Song,Yulaty,['GOT7'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,23 Sep 2016,['Mark Tuan & Jackson Wang'],"['Jackson Wang', 'Mark Tuan']","['Fluffy', 'Bromance']",,ไทย,"1,534",1/1,,,,111
8117758,As Far As You Can,Yulaty,['GOT7'],General Audiences,Choose Not To Use Archive Warnings,No category,Complete Work,23 Sep 2016,['Mark Tuan & Jackson Wang'],"['Jackson Wang', 'Mark Tuan']",['Bromance'],"""พี่สนใจเหรอ ว่าจะไปได้ไกลถึงไหน""",ไทย,"4,611",1/1,,,,121
8117728,Opposite,Yulaty,['GOT7'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,23 Sep 2016,['Mark Tuan & Jackson Wang'],"['Jackson Wang', 'Mark Tuan']",[],,ไทย,"2,766",1/1,,1,,242
8117710,Grey Sky,Yulaty,['GOT7'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,23 Sep 2016,['Mark Tuan & Jackson Wang'],"['Jackson Wang', 'Mark Tuan']","['RPF', 'Fluffy', 'Bromance']",,ไทย,"3,734",1/1,,1,,303
8110300,"Finally,I found you",cucumberpatch,['Star Wars Episode VII: The Force Awakens (2015)'],Mature,Graphic Depictions Of Violence,M/M,Complete Work,22 Sep 2016,"['Poe Dameron/Armitage Hux', 'Armitage Hux/Ben Solo | Kylo Ren']","['Poe Dameron', 'Armitage Hux', 'Ben Solo | Kylo Ren', 'Rey (Star Wars)', 'Leia Organa']","['Misunderstandings', ""I Can't Believe I Wrote This"", 'just read it please']",6 months later and Poe come to find Hux and Kes. it is sad end I can told you that,ไทย,"10,351",1/1,,3,,337
8110159,We are affine on the projective plane,Mlle_Lane,['Marvel Cinematic Universe'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,22 Sep 2016,['Steve Rogers/Tony Stark'],"['Tony Stark', 'Steve Rogers']","['Post-Traumatic Stress Disorder - PTSD', 'Protective Steve Rogers', 'Steve Rogers Has Issues', 'Tony Stark Is a Good Bro', 'Tony-centric', 'Break Up', 'Reconciliation']","Bezout’s theorem will always hold true. Tony is a curve of degree D1 and Steve is a curve of degree D2. They will always meet, right? (Or his MIT algebraic geometry professor will definitely kill him) - Or Tony is trying to save his and Steve's failing relationship while dealing with Steve's PTSD in a very mature and understanding way.",ไทย,"35,595",1/1,,1,1,514
8102104,No one better than us,cucumberpatch,['Star Wars Episode VII: The Force Awakens (2015)'],Mature,Choose Not To Use Archive Warnings,F/M,Complete Work,21 Sep 2016,"['Armitage Hux/Amelia Hux', 'Armitage Hux/OOC']","['Armitage Hux', 'Amelia Hux', 'Ben Solo | Kylo Ren', 'Snoke (Star Wars)']","['Brother/Sister Incest', 'Incest Kink', 'sofa sex', 'Possessive Behavior']",Who will know the famous General Hux have a twin sister.,ไทย,"9,082",1/1,,3,,"1,035"
8081056,a brief calculation,iffy_kanoknit,['Kingsman (Movies)'],Teen And Up Audiences,"Choose Not To Use Archive Warnings, No Archive Warnings Apply",M/M,Complete Work,19 Sep 2016,"['Harry Hart | Galahad/Gary ""Eggsy"" Unwin']","['Harry Hart | Galahad', 'Gary ""Eggsy"" Unwin']","['not yet in the relationship', 'but you guys know they will', 'First Kiss', ""and Eggsy's too shy"", 'Hartwin']",แฮร์รี่เป็นห่วงว่าทำไมน้องไข่ถึงไม่ยอมคุย ไม่ยอมมองหน้า สงสัยจะกำลังคิดอะไรอยู่...อืมๆ,ไทย,"4,501",1/1,,8,,322
8002666,"You can't run away from me,honey",cucumberpatch,['Star Wars Episode VII: The Force Awakens (2015)'],Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,10 Sep 2016,"['Poe Dameron/Armitage Hux', 'Armitage Hux/Ben Solo | Kylo Ren']","['Poe Dameron', 'Armitage Hux', 'Kylo Ren', 'OOC - Character', 'Knights of Ren']","['four years later', 'Slow Build', 'Post Mpreg', 'Hux have twin son']",Hux's twin son is Anakin and Kes. Poe is Papa and Hux is Da. The real papa is angry and try to take his family back but against Hux will.  Also Thai language 'cause I'm really bad in Eng gramma.,ไทย,"6,960",1/1,,4,,266
7955314,Wonderful Things To Do,Mlle_Lane,['DC Cinematic Universe'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,04 Sep 2016,"['Diana (Wonder Woman)/Bruce Wayne', 'Diana (Wonder Woman)/Steve Trevor']","['Diana (Wonder Woman)', 'Bruce Wayne']","['Dancing', 'Bruce is a rich kid with too many issues', 'POV Bruce Wayne', 'Pre-Relationship']",The Last thing in the world Bruce expected when he came home was Diana Prince on his favorite chair crying to some oldie music.,ไทย,"12,734",1/1,,7,2,"1,674"
7940071,The Witch and The Prince,Asinay (MeMeiyo),['Original Work'],Not Rated,Choose Not To Use Archive Warnings,F/M,Complete Work,02 Sep 2016,['Prince/Witch'],[],"['fairytale', 'Arranged Marriage']",เรื่องของแม่มดและเจ้าชาย  (เผยแพร่ครั้งแรก 2011),ไทย,"14,748",2/2,,6,,113
7931362,"Don't find me,please",cucumberpatch,['Star Wars Episode VII: The Force Awakens (2015)'],Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,01 Sep 2016,"['Armitage Hux/Ben Solo | Kylo Ren', 'Poe Dameron/Hux']","['Kylo Ren', 'Armitage Hux', 'Poe Dameron', 'BB-8']","['Mpreg', 'Evil Kylo', 'Hux try to escape']",Hux try to escape and Kylo Ren try to bring him back with his children.No one know how about Kylo feel but Hux never ever want to stay near him again. and sassy Poe Dameron try to comfort Hux too.,ไทย,"7,279",1/1,,3,,682
7847512,The Point of No Return,Yulaty,"['Star Wars RPF', 'Adam Driver - Fandom', 'Oscar Isaac - Fandom']",Explicit,Choose Not To Use Archive Warnings,M/M,Complete Work,23 Aug 2016,['Adam Driver/Oscar Isaac'],"['Adam Driver', 'Oscar Isaac']",['Secret Relationship'],,ไทย,"1,786",1/1,,2,1,632
7815298,Once upon in far far away....,cucumberpatch,"['Star Wars Episode VII: The Force Awakens (2015)', 'Star Wars - All Media Types']",General Audiences,No Archive Warnings Apply,"F/M, M/M",Work in Progress,23 Oct 2016,"['Rey/Ben Solo | Kylo Ren', 'Poe Dameron/Hux']","['Ben Solo | Kylo Ren', 'Rey (Star Wars)', 'Poe Dameron', 'Armitage Hux', 'Phasma (Star Wars)', 'BB-8', 'Dopheld Mitaka', 'Finn (Star Wars)', 'Luke Skywalker']","['Alternate Universe - Beauty and the Beast', 'beauty!Rey', 'Beast!Ren', 'everybody help kylo', 'except kylo himself', 'Possessive Behavior', 'Innocent Rey']",Rey never thought the bed time story is real when she tell Finn everyday when the boy request...she never thought someday she will find a king...The beast. เรย์ไม่เคยคิดสักนิดว่านิทานที่เธอเล่าให้ฟินน์ฟังทุกวันและทุกครั้งที่เด็กชายร้องขอจะเป็นความจริง เธอไม่เคยแม้แต่จะคิดว่าสักวัน...เธอจะได้เจอกับราชาผู้เป็นอสูรร้าย,ไทย,"34,393",3/?,,3,,514
7751449,Vecino,Yulaty,"['Star Wars RPF', 'Adam Driver - Fandom', 'Oscar Isaac - Fandom']",General Audiences,Choose Not To Use Archive Warnings,M/M,Work in Progress,04 Sep 2016,['Adam Driver/Oscar Isaac'],"['Adam Driver', 'Oscar Isaac']","['24!Adam', '28!Oscar', 'Fluffy', 'Slow Build', 'musician - Freeform', 'Friends to Lovers']",,ไทย,"16,515",3/?,,3,,259
7702183,Perfect,PekoPeko,['DCU'],Not Rated,No Archive Warnings Apply,M/M,Complete Work,07 Aug 2016,"['Kon-El | Conner Kent/Tim Drake', 'Dick Grayson/Damian Wayne', 'Roy Harper/Jason Todd', 'Clark Kent/Bruce Wayne']","['Dick Grayson', 'Damian Wayne', 'Kon-El | Conner Kent', 'Tim Drake', 'Roy Harper', 'Jason Todd', 'Clark Kent', 'Bruce Wayne']",[],,ไทย,"6,720",1/1,1,10,1,559
7571659,I KNOW,PekoPeko,['Red Hood/Arsenal (Comics)'],Mature,No Archive Warnings Apply,M/M,Complete Work,24 Jul 2016,['Roy Harper/Jason Todd'],"['Roy Harper', 'Jason Todd']",['Hurt/Comfort'],,ไทย,"1,909",1/1,1,8,1,533
7571050,Sympathetic Truth,Yulaty,"['Star Wars RPF', 'Adam Driver - Fandom', 'Oscar Isaac - Fandom']",General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,24 Jul 2016,[],"['Adam Driver', 'Oscar Isaac']","['Light Angst', 'past relationship']",,ไทย,"1,451",1/1,,,,132
7560367,BRAIN FREEZE,PekoPeko,['X-Men (Movieverse)'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,23 Jul 2016,"['Kurt Wagner/Warren Worthington III', 'Angel/Nightcrawler', 'AngelCrawler']","['Kurt Wagner', 'Warren Worthington III']",[],,ไทย,"1,693",1/1,,3,,472
7555312,2 Weeks,PekoPeko,"['Batman - All Media Types', 'Superman - All Media Types']",General Audiences,No Archive Warnings Apply,M/M,Work in Progress,26 Aug 2016,['Clark Kent/Bruce Wayne'],"['Clark Kent', 'Bruce Wayne', 'Alfred Pennyworth', 'Martha Kent', 'Jonathan Kent']","['Trauma', 'Bruce is nine Years old', 'Puppy Love', 'Clark is Thirteen Years old', 'Slow Build']",สองสัปดาห์ของบรูซ เวย์นที่สมอลวิลล์,ไทย,"12,015",4/?,7,21,4,525
7555201,Unspeakable Pain,Yulaty,"['Star Wars RPF', 'Adam Driver - Fandom', 'Oscar Isaac - Fandom']",Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,22 Jul 2016,['Adam Driver/Oscar Isaac'],"['Adam Driver', 'Oscar Isaac']",['Angst'],,ไทย,"2,112",1/1,,1,,115
7555177,Introspection,Yulaty,"['Adam Driver - Fandom', 'Oscar Isaac - Fandom', 'Star Wars RPF']",Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,22 Jul 2016,['Adam Driver/Oscar Isaac'],"['Adam Driver', 'Oscar Isaac']",['Light Angst'],,ไทย,"2,797",1/1,,1,,78
7554268,Apocalypse and his Death,Yulaty,"['Star Wars Episode VII: The Force Awakens (2015)', 'X-Men: Apocalypse (2016)', 'X-Men (Movieverse)']",General Audiences,Choose Not To Use Archive Warnings,No category,Work in Progress,29 Jul 2016,['Kylo Ren/En Sabah Nur'],"['Kylo Ren', 'En Sabah Nur', 'Ororo Munroe', 'Elizabeth ""Betsy"" Braddock']","['crack ship', 'Crossover']",,ไทย,"10,782",2/?,3,2,,230
7545349,Fallen King,noirpoison,['The Jungle Book (2016)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,Multi,Complete Work,21 Jul 2016,"['Bagheera/Shere Khan', 'Bagheera & Mowgli (Jungle Book)', 'shere Khan/Akela', 'shere Khan/raksha']","['Shere Khan', 'Akela (Jungle Book)', 'Bagheera (Jungle Book)', 'Mowgli (Jungle Book)', 'Raksha (Jungle Book)', 'Grey Brother (Jungle Book)']",['Alternate Universe - Shapeshifters'],ไปดู The Jungle Book เมื่อไม่นานมานี้แล้วก็อยากจะเขียนฟิค เขียนเฉยๆไม่พอ ยังไปแอบแชร์AUมาจากคุณเพอร์ เป็น Shape-shifter AU ที่คนแลงเป็นสัตว์ด้ายยยย ลิงค์ฟิคของคุณเพอร์ล่ะ http://verellie.blogspot.com/2016/04/fan-fic-jungle-book-shape-shifter-au.html เซ็ตติ้งน่าจะเป็นช่วงก่อนหน้าฟิคของคุณเพอร์นิดนึงล่ะ ส่วนแพรร์ริ่งก็....คู่ไหนนะ /เหม่อ อ่านไปก่อนๆ--,ไทย,"7,795",1/1,1,2,,857
7537309,Not my f**king tempo,noirpoison,['Whiplash (2014)'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,20 Jul 2016,['Terence Fletcher/Andrew Neiman'],"['Terence Fletcher', 'Andrew Neiman']",[],ฟิคWhiplashล่ะะะะะ/ไม้จิ้มฟันสุดๆ,ไทย,"2,398",1/1,2,4,1,324
7537288,0110 (สูญหนึ่ง หนึ่งศูนย์),noirpoison,['Dead Ringers (1988)'],Teen And Up Audiences,Major Character Death,M/M,Complete Work,20 Jul 2016,['Beverly Mantle / Elliot Mantle'],"['Beverly Mantle', 'Elliot Mantle']",['Angst and Tragedy'],หลังจากตกหลุมลุง jeremy irons จากบทอัลเฟรดในแบทแมนก็เลยตามไปหาหนังเก่าๆลุงมาดู มีน้องๆในTLทวิตเตอร์แนะนำ Dead Ringers มา.... บ้าเอ๊ย... ฉันตกหลุมชิพคู่แฝดในทะเลเลือดคู่นี้ซะแล้ว.. Two bodies. Two minds. One soul.,ไทย,"1,097",1/1,,4,,247
7536991,I Cannot Rest From Travel,Daiong,"['The Avengers (Marvel Movies)', 'James Bond (Craig Movies)', 'Skyfall (2012) - Fandom']",Mature,Choose Not To Use Archive Warnings,M/M,Complete Work,20 Jul 2016,"['James Bond/Tony Stark', 'Q (James Bond) & Tony Stark']","['Tony Stark', 'James Bond', 'Q (Bond - Craig movies)']",[],คิวขอให้โทนี่ช่วยบอนด์ที่สกายฟอลล์เป็นการส่วนตัว โดยที่สื่อและ MI6 ไม่เกี่ยวข้องด้วย,ไทย,"9,472",1/1,,8,2,185
7520272,#SafePlace,iffy_kanoknit,['Kingsman: The Secret Service RPF'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,08 Aug 2016,['Taron Egerton/Colin Firth'],"['Taron Egerton', 'Colin Firth', 'Channing Tatum', 'Edward Holcroft', 'Pedro Pascal', 'Matthew Vaughn']","['On the set of kingsman2', 'Senpais tease kouhai', 'instagram incident', ""Let's guess who will be the big boss in the set""]",นังอ้อยเครียดหลังจากเห็นรูปคู่พี่เปโดรและลุงโพสลงIGพร้อมกับhashtagเจ็บจี๊ดดดดด,ไทย,"21,224",5/5,4,10,1,317
7518691,Stepping into Your Two-Dimensional World,Daiong,['Hunter X Hunter'],Explicit,Choose Not To Use Archive Warnings,M/M,Complete Work,29 Jul 2016,['Hisoka/Illumi Zoldyck'],"['Hisoka (Hunter X Hunter)', 'Illumi Zoldyck']",['Mildly Dubious Consent'],★– –▲ x ● ● บนผืนผ้าใบที่แสดงโลกสองมิติของฮิโซกะกับอิรุมิ มีสีที่ถูกลืม,ไทย,"31,479",5/5,4,27,,609
7448422,Cat on the wall,Lady Slipper (rainy_january),['Original Work'],General Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,10 Jul 2016,[],[],[],เรื่องราวของแมวตัวหนึ่ง,ไทย,"5,324",1/1,,2,,34
7238350,I found a cat among books,Yulaty,"['Star Wars RPF', 'Adam Driver - Fandom', 'Oscar Isaac - Fandom']",Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,18 Jun 2016,['Adam Driver/Oscar Isaac'],"['Adam Driver', 'Oscar Isaac']",[],,ไทย,"1,844",1/1,,1,,88
7082755,What should I do when my dog was sick,Yulaty,"['Star Wars RPF', 'Adam Driver - Fandom', 'Oscar Isaac - Fandom']",General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,04 Jun 2016,['Adam Driver/Oscar Isaac'],"['Adam Driver', 'Oscar Isaac']",[],,ไทย,"3,788",1/1,,,,114
7011970,5+1 things: His Scent,iffy_kanoknit,['Kingsman: The Secret Service RPF'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,11 Jun 2016,['Taron Egerton/Colin Firth'],"['Colin Firth', 'Taron Egerton']","[""There's something about Colin's scent"", 'Taron is a scent fetish', 'no', ""Taron is Colin's scent fetish"", '5+1 Things', 'firtherton - Freeform']",อ้อยแอบดมกลิ่นลุง5ครั้ง และ1ครั้งที่ลุงจับได้,ไทย,"18,197",6/6,12,13,1,301
7011742,Through the mirror,iffy_kanoknit,['Kingsman: The Secret Service (2015)'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,17 Dec 2017,"['Harry Hart | Galahad/Gary ""Eggsy"" Unwin']","['Harry Hart | Galahad', 'Gary ""Eggsy"" Unwin', 'Merlin (Kingsman)', 'Roxy Morton | Lancelot', 'Charlie Hesketh']","[""Harry is Kingsman's tailor"", 'Eggsy is hair stylist', ""Love is occurred in Merlin's barber"", 'Eggsy/Roxy/Charlie', 'Trio Friendship - Freeform']","ชื่อภาษาไทยว่า ""รักเกิดในร้านบาร์เบอร์"" 555+ เอ็กซี่เป็นช่างตัดผมอยู่ที่ร้านบาร์เบอร์ของเมอร์ลิน แฮร์รี่เป็นลูกค้าที่มาตัดผมที่ร้านค่ะ ได้พล็อตมาจากการไปนั่งรอลูกค้าที่ร้านทำผม แล้วเห็นช่างกำลังตัดผมให้กับคุณลุงคนนึง",ไทย,"32,545",5/5,7,18,1,323
